2019-06-18 00:50:31,6.40 T,507.34 G,260.71 K,64.62 K
2019-06-18 01:28:25,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:28:31,6.40 T,507.43 G,118.00 B,132.00 B
2019-06-18 01:28:37,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:28:43,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:28:49,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:28:55,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:29:01,6.40 T,507.43 G,236.00 B,132.00 B
2019-06-18 01:29:07,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:29:13,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:29:19,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:29:25,6.40 T,507.43 G,0.00 B,660.00 B
2019-06-18 01:29:31,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:29:37,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:29:43,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:29:49,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:29:55,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:30:02,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:30:08,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:30:14,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:30:20,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:30:26,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:30:32,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:30:38,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:30:44,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:30:50,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:30:56,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:02,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:08,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:31:14,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:20,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:26,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:32,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:38,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:44,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:50,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:31:56,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:32:02,6.40 T,507.43 G,0.00 B,770.00 B
2019-06-18 01:32:08,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:32:14,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:32:20,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:32:26,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:32:32,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:32:38,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:32:44,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:32:50,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:32:57,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:33:03,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:33:09,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:33:15,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:33:21,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:33:27,6.40 T,507.43 G,118.00 B,60.00 B
2019-06-18 01:33:33,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:33:39,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:33:45,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:33:51,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:33:57,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:34:03,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:34:09,6.40 T,507.43 G,0.00 B,1.13 K
2019-06-18 01:34:15,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:34:21,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:34:27,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:34:33,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:34:39,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:34:45,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:34:51,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:34:57,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:35:03,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:35:09,6.40 T,507.43 G,0.00 B,280.00 B
2019-06-18 01:35:15,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:35:21,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:35:27,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:35:33,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:35:39,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:35:45,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:35:52,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:35:58,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:36:04,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:36:10,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:36:16,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:36:22,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:36:28,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:36:34,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:36:40,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:36:46,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:36:52,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:36:58,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:37:04,6.40 T,507.43 G,0.00 B,830.00 B
2019-06-18 01:37:10,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:37:16,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:37:22,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:37:28,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:37:34,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:37:40,6.40 T,507.43 G,118.00 B,60.00 B
2019-06-18 01:37:46,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:37:52,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:37:58,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:38:04,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:38:10,6.40 T,507.43 G,0.00 B,830.00 B
2019-06-18 01:38:16,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:38:22,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:38:28,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:38:34,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:38:40,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:38:47,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:38:53,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:38:59,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:39:05,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:39:11,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:39:17,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:39:23,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:39:29,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:39:35,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:39:41,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:39:47,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:39:53,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:39:59,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:40:05,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:40:11,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:40:17,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:40:23,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:40:29,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:40:35,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:40:41,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:40:47,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:40:53,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:40:59,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:41:05,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:41:11,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:41:17,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:41:23,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:41:29,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:41:35,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:41:42,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:41:48,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:41:54,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:42:00,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:42:06,6.40 T,507.43 G,0.00 B,1.13 K
2019-06-18 01:42:12,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:42:18,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:42:24,6.40 T,507.43 G,0.00 B,293.00 B
2019-06-18 01:42:30,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:42:36,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:42:42,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:42:48,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:42:54,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:43:00,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:43:06,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:43:12,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:43:18,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:43:24,6.40 T,507.43 G,0.00 B,353.00 B
2019-06-18 01:43:30,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:43:36,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:43:42,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:43:48,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:43:54,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:44:00,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:44:06,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:44:12,6.40 T,507.43 G,134.00 B,66.00 B
2019-06-18 01:44:18,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:44:24,6.40 T,507.43 G,0.00 B,293.00 B
2019-06-18 01:44:30,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:44:37,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:44:43,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:44:49,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:44:55,6.40 T,507.43 G,0.00 B,516.00 B
2019-06-18 01:45:01,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:45:07,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:45:13,6.40 T,507.43 G,134.00 B,66.00 B
2019-06-18 01:45:19,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:45:25,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:45:31,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:45:37,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:45:43,6.40 T,507.43 G,118.00 B,126.00 B
2019-06-18 01:45:49,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:45:55,6.40 T,507.43 G,0.00 B,92.00 B
2019-06-18 01:46:01,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:46:07,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:46:13,6.40 T,507.43 G,134.00 B,66.00 B
2019-06-18 01:46:19,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:46:25,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:46:31,6.40 T,507.43 G,0.00 B,940.00 B
2019-06-18 01:46:37,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:46:43,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:46:49,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:46:55,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:47:01,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:47:07,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:47:13,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:47:19,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:47:26,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:47:32,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:47:38,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:47:44,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:47:50,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:47:56,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:48:02,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:48:08,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:48:14,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:48:20,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:48:26,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:48:32,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:48:38,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:48:44,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:48:50,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:48:56,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:02,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:08,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:49:14,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:20,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:26,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:32,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:38,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:44,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:50,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:49:56,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:50:02,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:50:08,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:50:14,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:50:21,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:50:27,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:50:33,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:50:39,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:50:45,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:50:51,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:50:57,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:51:03,6.40 T,507.43 G,0.00 B,92.00 B
2019-06-18 01:51:09,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:51:15,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:51:21,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:51:27,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:51:33,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:51:39,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:51:45,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:51:51,6.40 T,507.43 G,0.00 B,880.00 B
2019-06-18 01:51:57,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:52:03,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:52:09,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:52:15,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:52:21,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:52:27,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:52:33,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:52:39,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:52:45,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:52:51,6.40 T,507.43 G,0.00 B,571.00 B
2019-06-18 01:52:57,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:53:03,6.40 T,507.43 G,50.00 B,66.00 B
2019-06-18 01:53:09,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:53:16,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:53:22,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:53:28,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:53:34,6.40 T,507.43 G,118.00 B,132.00 B
2019-06-18 01:53:40,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:53:46,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:53:52,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:53:58,6.40 T,507.43 G,0.00 B,330.00 B
2019-06-18 01:54:04,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:54:10,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:54:16,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:54:22,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:54:28,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:54:34,6.40 T,507.43 G,54.00 B,66.00 B
2019-06-18 01:54:40,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:54:46,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:54:52,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:54:58,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:55:04,6.40 T,507.43 G,134.00 B,66.00 B
2019-06-18 01:55:10,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:55:16,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:55:22,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:55:28,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:55:34,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:55:40,6.40 T,507.43 G,0.00 B,440.00 B
2019-06-18 01:55:46,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:55:52,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:55:58,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:56:04,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:56:11,6.40 T,507.43 G,134.00 B,150.00 B
2019-06-18 01:56:17,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:56:23,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:56:29,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:56:35,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 01:56:41,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:56:47,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:56:53,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:56:59,6.40 T,507.43 G,0.00 B,576.00 B
2019-06-18 01:57:05,6.40 T,507.43 G,0.00 B,120.00 B
2019-06-18 01:57:11,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:57:17,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:57:23,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:57:29,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:57:35,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:57:41,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:57:47,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:57:53,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:57:59,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:05,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:58:11,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:17,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:23,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:29,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:35,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:41,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:47,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:53,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:58:59,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:59:06,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 01:59:12,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:59:18,6.40 T,507.43 G,0.00 B,1.18 K
2019-06-18 01:59:24,6.40 T,507.43 G,0.00 B,293.00 B
2019-06-18 01:59:30,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:59:36,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:59:42,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:59:48,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 01:59:54,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:00:00,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:00:06,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:00:12,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:00:18,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:00:24,6.40 T,507.43 G,0.00 B,293.00 B
2019-06-18 02:00:30,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:00:36,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:00:42,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:00:48,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:00:54,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:01:00,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:01:06,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:01:12,6.40 T,507.43 G,0.00 B,880.00 B
2019-06-18 02:01:18,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:01:24,6.40 T,507.43 G,118.00 B,359.00 B
2019-06-18 02:01:30,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:01:36,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:01:42,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:01:48,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:01:55,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 02:02:01,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:02:07,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:02:13,6.40 T,507.43 G,0.00 B,550.00 B
2019-06-18 02:02:19,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:02:25,6.40 T,507.43 G,606.00 B,927.00 B
2019-06-18 02:02:31,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:02:37,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:02:43,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:02:49,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:02:55,6.40 T,507.43 G,252.00 B,132.00 B
2019-06-18 02:03:01,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:03:07,6.40 T,507.43 G,0.00 B,120.00 B
2019-06-18 02:03:13,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:03:19,6.40 T,507.43 G,118.00 B,60.00 B
2019-06-18 02:03:25,6.40 T,507.43 G,50.00 B,66.00 B
2019-06-18 02:03:31,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:03:37,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:03:43,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:03:49,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:03:55,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 02:04:01,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:04:07,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:04:13,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:04:19,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:04:25,6.40 T,507.43 G,236.00 B,192.00 B
2019-06-18 02:04:31,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:04:37,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:04:43,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:04:50,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:04:56,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 02:05:02,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:05:08,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:05:14,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:05:20,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:05:26,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 02:05:32,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:05:38,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:05:44,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:05:50,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:05:56,6.40 T,507.43 G,118.00 B,66.00 B
2019-06-18 02:06:02,6.40 T,507.43 G,0.00 B,0.00 B
2019-06-18 02:06:08,6.40 T,507.43 G,0.00 B,60.00 B
2019-06-18 02:06:14,6.40 T,507.43 G,0.00 B,0.00 B
